gene_name,pval,adj_pval,f_statistic,df1,df2,lfc,gene_name,gene_id
MRC1,0.0870884619644375,0.291460716079108,2.99149532706599,1,91.1340743492221,-3.04482618299945,MRC1,ENSG00000260314
DCN,0.0574674912574439,0.249055822248238,3.70200765543091,1,91.1340743492221,2.46982649656238,DCN,ENSG00000011465
APOE,0.91907535665214,0.953665862343854,0.0103796359146247,1,91.1340743492221,0.126810237282648,APOE,ENSG00000130203
JCHAIN,0.0729908636138466,0.270336531903136,3.29007451117084,1,91.1340743492221,2.39941164089629,JCHAIN,ENSG00000132465
FCER1G,0.128724047986797,0.339296979433048,2.35028925232894,1,91.1340743492221,-2.05358383822354,FCER1G,ENSG00000158869
APOC1,0.0558634716445257,0.246529001079107,3.75132072885172,1,91.1340743492221,-3.04996399564863,APOC1,ENSG00000130208
MSR1,0.160139149319867,0.372416626325273,2.00549345428107,1,91.1340743492221,-2.30702894594909,MSR1,ENSG00000038945
SFTPD,0.387340957625985,0.581673744929049,0.754487318095363,1,91.1340743492221,-1.51616379686472,SFTPD,ENSG00000133661
NAPSA,0.739935601117655,0.838929252967863,0.110856721392522,1,91.1340743492221,-0.467333216550999,NAPSA,ENSG00000131400
TPSAB1,0.732822879586321,0.832942577388407,0.117251851907702,1,91.1340743492221,0.525975007331677,TPSAB1,ENSG00000172236
MT-CO1,0.322997593623434,0.526054712741749,0.987449769723831,1,91.1340743492221,-0.893145214259973,MT-CO1,ENSG00000198804
ALOX5AP,0.199396579577413,0.411898412529601,1.67096855183553,1,91.1340743492221,-1.62633189647468,ALOX5AP,ENSG00000132965
FN1,0.814914579214769,0.886740564977986,0.0551165600897931,1,91.1340743492221,-0.290413700692708,FN1,ENSG00000115414
AIF1,0.555034285905276,0.716913311683384,0.350965282939292,1,91.1340743492221,-0.67513256389161,AIF1,ENSG00000204472
VSIG4,0.0711112335432882,0.26934948045699,3.33460522374245,1,91.1340743492221,-3.04229760615953,VSIG4,ENSG00000155659
MT-CO2,0.198531192514052,0.411518343084914,1.6774789086787,1,91.1340743492221,-1.22899717030224,MT-CO2,ENSG00000198712
PGC,0.249188987791292,0.461246391964777,1.34496886247909,1,91.1340743492221,-2.23865576279183,PGC,ENSG00000096088
MT-CO3,0.218569296294082,0.432296867670257,1.53483708643703,1,91.1340743492221,-1.14800464535965,MT-CO3,ENSG00000198938
MALAT1,0.155160021761333,0.365426334812372,2.05469032682751,1,91.1340743492221,1.0981274487549,MALAT1,ENSG00000251562
FCGR3A,0.2501325995562,0.461840102577918,1.33957977553067,1,91.1340743492221,-1.51714441576089,FCGR3A,ENSG00000203747
OLR1,0.159221297574823,0.371145215792129,2.01442852178663,1,91.1340743492221,-2.02714665687188,OLR1,ENSG00000173391
KRT17,0.109075467217217,0.317554920264808,2.61857171389204,1,91.1340743492221,-3.65615211080591,KRT17,ENSG00000128422
RETN,0.14263831418625,0.353636630840905,2.18689011669461,1,91.1340743492221,-2.36558289182997,RETN,ENSG00000104918
LST1,0.367629829627735,0.564496327363919,0.819787420307536,1,91.1340743492221,-1.05968071149047,LST1,ENSG00000204482
MT-ATP6,0.175868017923216,0.38874451353496,1.86100826286243,1,91.1340743492221,-1.27500866032294,MT-ATP6,ENSG00000198899
LUM,0.0180261875061482,0.14775240224036,5.80138659100942,1,91.1340743492221,3.71440896347029,LUM,ENSG00000139329
MT-ND4,0.314403210704749,0.521917680452771,1.02335337446675,1,91.1340743492221,-0.875915170039856,MT-ND4,ENSG00000198886
INHBA,0.415520650076173,0.603721325275422,0.669038053632798,1,91.1340743492221,-1.10188621009995,INHBA,ENSG00000122641
CYBB,0.289833848086755,0.499197120369884,1.13354199312173,1,91.1340743492221,-1.39142355777527,CYBB,ENSG00000165168
MT-CYB,0.196006029634795,0.408603671916026,1.69667043478517,1,91.1340743492221,-1.16996865811257,MT-CYB,ENSG00000198727
XIST,0.79969340968957,0.877241563942047,0.064763162981657,1,91.1340743492221,-0.445230052046144,XIST,ENSG00000229807
MT-ND3,0.136513449958653,0.347872779581593,2.25647912454725,1,91.1340743492221,-1.49842156028483,MT-ND3,ENSG00000198840
LCP1,0.478791062009316,0.65498093298128,0.505772274195392,1,91.1340743492221,-0.772583747840774,LCP1,ENSG00000136167
SRGN,0.870828741246137,0.922683557158441,0.0265900139443873,1,91.1340743492221,-0.166362604719708,SRGN,ENSG00000122862
MNDA,0.515304944851837,0.685952099365406,0.426603011406738,1,91.1340743492221,-0.785824124063069,MNDA,ENSG00000163563
MT-ND2,0.18720676433884,0.3986515424592,1.7659091705922,1,91.1340743492221,-1.18961222451984,MT-ND2,ENSG00000198763
PECAM1,0.906171443221088,0.94589921004289,0.0139706061975726,1,91.1340743492221,0.146295895265239,PECAM1,ENSG00000261371
KRT15,0.0672690404008529,0.26356232680524,3.42975969628884,1,91.1340743492221,-3.69088507174875,KRT15,ENSG00000171346
MT-ND1,0.119285595050219,0.328553166323913,2.47295347089755,1,91.1340743492221,-1.44028919145307,MT-ND1,ENSG00000198888
LPL,0.316711135041713,0.523154969261053,1.01358508172904,1,91.1340743492221,-1.33285303235974,LPL,ENSG00000175445
CD24,0.028694054713877,0.183501692685856,4.9413983802805,1,91.1340743492221,-3.74098133413876,CD24,ENSG00000272398
SPARCL1,0.0010347542407437,0.023508912652219,11.491823704128,1,91.1340743492221,3.06382275653653,SPARCL1,ENSG00000152583
GNLY,0.146322613296844,0.356710417593476,2.14665283050091,1,91.1340743492221,-2.39105126943279,GNLY,ENSG00000115523
CD53,0.274576891584571,0.48511818301161,1.20823693841305,1,91.1340743492221,-1.22437893236942,CD53,ENSG00000143119
CPA3,0.850742307140245,0.907289674005581,0.0356102130873403,1,91.1340743492221,0.303779250144147,CPA3,ENSG00000163751
IGHM,0.378945228484136,0.574507623535682,0.781710133282622,1,91.1340743492221,1.34135517817445,IGHM,ENSG00000211899
CCL4,0.133845776479057,0.345649134587511,2.28790760119617,1,91.1340743492221,-2.36215867831467,CCL4,ENSG00000275302
KRT5,0.101121222849308,0.308517959058648,2.74298973802367,1,91.1340743492221,-3.89895171800655,KRT5,ENSG00000186081
GMFG,0.561446398182103,0.719337931556564,0.33969208771504,1,91.1340743492221,-0.581542669583465,GMFG,ENSG00000130755
TPSB2,0.614219460511606,0.753443039077816,0.25583198897641,1,91.1340743492221,0.868752324026495,TPSB2,ENSG00000197253
CCL21,0.591312510279412,0.739140637849265,0.290346352639283,1,91.1340743492221,1.04232499959335,CCL21,ENSG00000137077
ZEB2,0.635964281716578,0.769746165234299,0.225570259961287,1,91.1340743492221,0.439736973364253,ZEB2,ENSG00000169554
CXCR4,0.770146055261515,0.857814719605162,0.0858814696076471,1,91.1340743492221,0.32386290362007,CXCR4,ENSG00000121966
DDX3Y,0.560730534114632,0.718701017834699,0.34093838758379,1,91.1340743492221,0.811903750167419,DDX3Y,ENSG00000067048
NKG7,0.106968321345455,0.315397899117522,2.65052229623093,1,91.1340743492221,-2.73120495712232,NKG7,ENSG00000105374
MS4A4A,0.191965351754454,0.404137582640955,1.72799871239951,1,91.1340743492221,-1.74283314921773,MS4A4A,ENSG00000110079
ITGB2,0.333143447824308,0.535247639102,0.946671421576485,1,91.1340743492221,-1.02000664060658,ITGB2,ENSG00000160255
PTPRC,0.618084852613331,0.756344655669764,0.25027869032109,1,91.1340743492221,-0.531784033557934,PTPRC,ENSG00000081237
COL3A1,0.0062132887173001,0.0794538199143246,7.84797048007423,1,91.1340743492221,3.8375613139902,COL3A1,ENSG00000168542
CD163,0.961975310808865,0.979608259479496,0.0022854321072047,1,91.1340743492221,0.0519564174946575,CD163,ENSG00000177575
UQCR11,0.455050918314905,0.635723551711239,0.562839612158587,1,91.1340743492221,-0.628130114738256,UQCR11,ENSG00000127540
NNMT,0.0012676755865861,0.0270870851834643,11.0677840232755,1,91.1340743492221,2.87299351267814,NNMT,ENSG00000166741
IGHG2,0.13739392112054,0.347872779581593,2.24625901834733,1,91.1340743492221,2.38062592255965,IGHG2,ENSG00000211893
CRIP1,0.457826404647266,0.637996661994517,0.555922945222338,1,91.1340743492221,-0.770995450681412,CRIP1,ENSG00000213145
TMEM190,0.315516172353943,0.522038965177499,1.01863095864031,1,91.1340743492221,-1.38052123015514,TMEM190,ENSG00000160472
LAPTM5,0.666212139162242,0.788244323710632,0.187280518184664,1,91.1340743492221,-0.412421445229085,LAPTM5,ENSG00000162511
CCN1,0.142193518600406,0.353354629166979,2.19182807600202,1,91.1340743492221,1.53852947932741,CCN1,ENSG00000142871
C20orf85,0.0445854000297989,0.220888223566568,4.14799286134162,1,91.1340743492221,-3.0814685419365,C20orf85,ENSG00000124237
CCL5,0.400282006168486,0.590386439776528,0.714152147555126,1,91.1340743492221,-1.07804173383498,CCL5,ENSG00000271503
SAMSN1,0.78465609783772,0.868174483113211,0.0751107722461001,1,91.1340743492221,0.293483100743983,SAMSN1,ENSG00000155307
C1orf162,0.232345467375548,0.445134038919752,1.44562813566513,1,91.1340743492221,-1.32234140464949,C1orf162,ENSG00000143110
SPN,0.253600734981063,0.465493272725886,1.31998778448823,1,91.1340743492221,-1.37740171107349,SPN,ENSG00000197471
IGHG4,0.0032106355125504,0.0500098989493844,9.16304206494733,1,91.1340743492221,3.99148970576795,IGHG4,ENSG00000211892
RNASE1,0.837898574230632,0.900958310058569,0.0420938348464502,1,91.1340743492221,-0.233059226348605,RNASE1,ENSG00000129538
RBP4,0.0742459176553498,0.271565170648682,3.26103161847909,1,91.1340743492221,-3.13379436001444,RBP4,ENSG00000138207
FCN1,0.962988865386791,0.980006408892539,0.0021651309875158,1,91.1340743492221,-0.0568954293857509,FCN1,ENSG00000085265
MS4A6A,0.721352337125741,0.825534833057612,0.127990144861558,1,91.1340743492221,-0.371439725731934,MS4A6A,ENSG00000110077
PTGDS,0.0003719737502599,0.0119852295945685,13.6698411389695,1,91.1340743492221,4.04206178279939,PTGDS,ENSG00000107317
C11orf96,0.0059712509458353,0.0777506633572306,7.92616475996747,1,91.1340743492221,2.90854228804869,C11orf96,ENSG00000187479
MT-ND5,0.318796721505552,0.523641946531867,1.00483860637062,1,91.1340743492221,-0.801620741671792,MT-ND5,ENSG00000198786
A2M,0.0005843911218223,0.0155423170697426,12.6997955576069,1,91.1340743492221,3.17134332601686,A2M,ENSG00000175899
TCIM,0.40085309499616,0.590870616936004,0.712415971829089,1,91.1340743492221,0.959480363152578,TCIM,ENSG00000176907
SLC2A3,0.128527476006402,0.339296979433048,2.35273919989751,1,91.1340743492221,1.3147715724752,SLC2A3,ENSG00000059804
SLA,0.789148492330426,0.870832589197116,0.0719333485854896,1,91.1340743492221,0.265406105274277,SLA,ENSG00000155926
IGHA2,0.0008404798136532,0.0199820274174996,11.9289958860826,1,91.1340743492221,4.14660696312128,IGHA2,ENSG00000211890
ZFAS1,0.947683110044511,0.970608719521634,0.0043293211837762,1,91.1340743492221,0.060436705036433,ZFAS1,ENSG00000177410
ADGRF5,0.758373392177776,0.849323467703969,0.0951987651372511,1,91.1340743492221,0.394926495554538,ADGRF5,ENSG00000069122
ALOX5,0.111360451750162,0.320151503865482,2.58469414192744,1,91.1340743492221,-1.96899330005005,ALOX5,ENSG00000012779
COL1A2,0.0008487319105018,0.0200172620401371,11.9083912662624,1,91.1340743492221,3.55758248499979,COL1A2,ENSG00000164692
CLDN18,0.341414932982436,0.540555625368011,0.9146455891717,1,91.1340743492221,-1.5619458798351,CLDN18,ENSG00000066405
CAV1,0.0824597073577859,0.284736558555891,3.08329696189467,1,91.1340743492221,1.60808640895823,CAV1,ENSG00000105974
JAML,0.704509344089764,0.813614174562791,0.144729213058525,1,91.1340743492221,-0.385772059653676,JAML,ENSG00000160593
FBLN1,0.0074582415080465,0.0892134151680204,7.490191581866,1,91.1340743492221,2.86120687204075,FBLN1,ENSG00000077942
FPR1,0.968573158910629,0.983847488331086,0.0015607466317512,1,91.1340743492221,-0.0441878039445377,FPR1,ENSG00000171051
HOATZ,0.121517135038345,0.330748870545304,2.44298843411871,1,91.1340743492221,-2.19947744835286,HOATZ,ENSG00000183644
TSPAN1,0.184893537594259,0.396937607544567,1.78475107157362,1,91.1340743492221,-1.8261639040144,TSPAN1,ENSG00000117472
TREM1,0.137925571099371,0.348132628597432,2.24012387649065,1,91.1340743492221,-1.7956260933924,TREM1,ENSG00000124731
DOK2,0.10718624148952,0.315439203912655,2.64718557600646,1,91.1340743492221,-1.93213492618424,DOK2,ENSG00000147443
SPI1,0.0764644777245529,0.274693973399185,3.2109804058696,1,91.1340743492221,-2.12798355921321,SPI1,ENSG00000066336
SLCO2B1,0.124415302962987,0.334272085724824,2.40498363390485,1,91.1340743492221,-2.16972884875562,SLCO2B1,ENSG00000137491
SNTN,0.139756316372863,0.349915664428801,2.219201557319,1,91.1340743492221,-2.04755023236602,SNTN,ENSG00000188817
ADH1B,0.482840127059541,0.657999628045163,0.496497157741167,1,91.1340743492221,1.07598273949185,ADH1B,ENSG00000196616
IL7R,0.408015413182788,0.597212255829608,0.690945879774754,1,91.1340743492221,-0.890874962541598,IL7R,ENSG00000168685
ERICH3,0.632237435310638,0.767092253470806,0.23058983053316,1,91.1340743492221,-0.595206991156633,ERICH3,ENSG00000178965
LSP1,0.316927280378346,0.523154969261053,1.01267507427511,1,91.1340743492221,-1.07943536405947,LSP1,ENSG00000130592
GSTA1,0.0787006171955484,0.278684905083387,3.16211399194402,1,91.1340743492221,-2.47432762936513,GSTA1,ENSG00000243955
MMP10,0.0244014244119661,0.169325390576429,5.23864451632457,1,91.1340743492221,-6.9636182181018,MMP10,ENSG00000166670
EIF1AY,0.812125759354287,0.885633325359092,0.0568224364627494,1,91.1340743492221,0.320075700853162,EIF1AY,ENSG00000198692
SAA1,0.0077082792023018,0.090899518895069,7.42587989281379,1,91.1340743492221,-5.1825223328816,SAA1,ENSG00000173432
CCL3,0.669306009701765,0.789916953726328,0.18360304257862,1,91.1340743492221,-0.51299678869724,CCL3,ENSG00000277632
FCGR1A,0.375038428250406,0.571135991629213,0.794672958837951,1,91.1340743492221,-1.0340167091132,FCGR1A,ENSG00000150337
HLA-DRB5,0.317545693285167,0.523300455608214,1.01007599133458,1,91.1340743492221,-1.13914388923728,HLA-DRB5,ENSG00000198502
C7,0.0275268457323347,0.179914024394344,5.0173046866867,1,91.1340743492221,3.00422545209021,C7,ENSG00000112936
NCKAP1L,0.454392902031004,0.635159214468834,0.5644892483941,1,91.1340743492221,-0.806868693625468,NCKAP1L,ENSG00000123338
CD37,0.113741559165244,0.323497039719125,2.55020847631663,1,91.1340743492221,-1.67655454069483,CD37,ENSG00000104894
C1orf194,0.0805573322492806,0.281255845129271,3.12268032499383,1,91.1340743492221,-2.5062062351068,C1orf194,ENSG00000179902
MME,0.0712094945253418,0.26934948045699,3.33224567594782,1,91.1340743492221,-2.63917195248584,MME,ENSG00000196549
S100A2,0.0232512769073371,0.166080549338122,5.32774483173863,1,91.1340743492221,-4.52244891987167,S100A2,ENSG00000196754
HCK,0.725417017114807,0.827723661701058,0.124124411418596,1,91.1340743492221,-0.356585116795628,HCK,ENSG00000101336
TIMP3,0.145122829082867,0.355712897004459,2.15962761232159,1,91.1340743492221,1.46367591674971,TIMP3,ENSG00000100234
CYTIP,0.687344151436435,0.802550714006457,0.163012123022423,1,91.1340743492221,-0.40932623103232,CYTIP,ENSG00000115165
NEAT1,0.805067279662034,0.881396189689111,0.0612631566243372,1,91.1340743492221,-0.206371038866441,NEAT1,ENSG00000245532
THEMIS2,0.271879035078767,0.483082862613304,1.22199625533132,1,91.1340743492221,-1.1438411902398,THEMIS2,ENSG00000130775
BCL2A1,0.303210891356796,0.51111198418191,1.07210175255033,1,91.1340743492221,-1.19917894034814,BCL2A1,ENSG00000140379
SERPINB3,0.0277546658019147,0.18093002478432,5.0022244091125,1,91.1340743492221,-5.20170026099633,SERPINB3,ENSG00000057149
TACSTD2,0.0314940842021919,0.189952256949287,4.77190072397739,1,91.1340743492221,-2.87159078546838,TACSTD2,ENSG00000184292
MFAP4,0.0064367742381962,0.0810238592512615,7.77853417775319,1,91.1340743492221,3.29579722269267,MFAP4,ENSG00000166482
SCGB1A1,0.68212194822894,0.799299212829787,0.168825861326415,1,91.1340743492221,-0.512036669335226,SCGB1A1,ENSG00000149021
ADH7,0.0181107807408717,0.147963894941762,5.79261664527121,1,91.1340743492221,-6.437421114003,ADH7,ENSG00000196344
LY86,0.116927018427599,0.326977120882546,2.5053169550628,1,91.1340743492221,-1.84585830078602,LY86,ENSG00000112799
LDLRAD1,0.0741532443510131,0.271565170648682,3.26315776337156,1,91.1340743492221,-2.71707069088928,LDLRAD1,ENSG00000203985
GZMB,0.320342677352503,0.524464108304688,0.998404098193404,1,91.1340743492221,-1.43548814498042,GZMB,ENSG00000100453
NDUFB8,0.813325410361283,0.886317622450424,0.056085262402688,1,91.1340743492221,-0.182836994726118,NDUFB8,ENSG00000166136
PSMA2,0.830089906125256,0.896231813998333,0.0463123402313106,1,91.1340743492221,-0.184299777521866,PSMA2,ENSG00000106588
LRRIQ1,0.666224102400226,0.788244323710632,0.187266214828445,1,91.1340743492221,-0.484742193568213,LRRIQ1,ENSG00000133640
FCGR2A,0.219356572451265,0.432314884610297,1.52955710805539,1,91.1340743492221,-1.3355491968807,FCGR2A,ENSG00000143226
SLPI,0.0174719236122192,0.145731298461398,5.85994127164141,1,91.1340743492221,-2.46883679894616,SLPI,ENSG00000124107
FBP1,0.126959360827054,0.338558295538811,2.37243614517724,1,91.1340743492221,-1.82384277689807,FBP1,ENSG00000165140
TMBIM4,0.284531949605571,0.494553200998415,1.1589164109046,1,91.1340743492221,-0.844192059605374,TMBIM4,ENSG00000155957
GZMA,0.162611225344376,0.375025888709354,1.98171991099906,1,91.1340743492221,-2.08255916842677,GZMA,ENSG00000145649
CAVIN1,0.0382764516149458,0.205676900235912,4.4200600692305,1,91.1340743492221,1.76528384570346,CAVIN1,ENSG00000177469
ITGAX,0.763901116982248,0.853150429499506,0.0907587163343263,1,91.1340743492221,0.294881286380721,ITGAX,ENSG00000140678
FAM183A,0.242639385899016,0.45319272674452,1.38308480939157,1,91.1340743492221,-1.50191744352375,FAM183A,ENSG00000186973
CLEC7A,0.120320845442297,0.330036253356185,2.45897446265906,1,91.1340743492221,-1.76762370806165,CLEC7A,ENSG00000172243
MT-ND4L,0.137409747934729,0.347872779581593,2.2460759900413,1,91.1340743492221,-1.53601329685604,MT-ND4L,ENSG00000212907
FGR,0.466671578712145,0.645644132141872,0.534319800826068,1,91.1340743492221,-0.727971260571723,FGR,ENSG00000000938
TUG1,0.444732789875091,0.626347553516597,0.589148270308906,1,91.1340743492221,1.28689572543887,TUG1,ENSG00000253352
CD3D,0.306861028335249,0.514867497206794,1.05594731300897,1,91.1340743492221,-1.29119860184535,CD3D,ENSG00000167286
CLDN5,0.202315527988095,0.415602974503071,1.64925484507394,1,91.1340743492221,1.67007914185267,CLDN5,ENSG00000184113
SPARC,5.46249878130678e-05,0.0033719128279671,17.9307509609762,1,91.1340743492221,3.03522550981307,SPARC,ENSG00000113140
GPR65,0.516323865325055,0.686600884740765,0.424532332108045,1,91.1340743492221,-0.666503922506042,GPR65,ENSG00000140030
PCOLCE2,0.212819746905873,0.427005912732491,1.57410676659745,1,91.1340743492221,-1.65068995789376,PCOLCE2,ENSG00000163710
BGN,0.0041891973882957,0.0612455758522773,8.62914488803628,1,91.1340743492221,3.84399343265176,BGN,ENSG00000182492
ENKUR,0.363739158078765,0.562019712729859,0.83326328708728,1,91.1340743492221,-1.20784941191534,ENKUR,ENSG00000151023
OMG,0.063917042845428,0.25847747362892,3.51773040439374,1,91.1340743492221,-2.9817738436605,OMG,ENSG00000126861
GPR183,0.307892533649797,0.515551622816367,1.05142774304335,1,91.1340743492221,1.01180852627703,GPR183,ENSG00000169508
MS4A8,0.205194192025865,0.417740618945165,1.62820382238011,1,91.1340743492221,-1.6990180735145,MS4A8,ENSG00000166959
ALDH3A1,0.0063163659321377,0.0799539991409843,7.81562717407156,1,91.1340743492221,-5.30999092030348,ALDH3A1,ENSG00000108602
C11orf97,0.134561569166611,0.345916630248357,2.27940531132109,1,91.1340743492221,-2.16346204225095,C11orf97,ENSG00000257057
TM4SF1,0.0519078218131654,0.238969029086465,3.87976602803048,1,91.1340743492221,1.69536281483518,TM4SF1,ENSG00000169908
GPRIN3,0.283887490075209,0.494213140115661,1.16204210863694,1,91.1340743492221,-1.17071738145994,GPRIN3,ENSG00000185477
LCP2,0.611153800102998,0.750764986685225,0.260290955591252,1,91.1340743492221,-0.504980591009392,LCP2,ENSG00000043462
GSTA2,0.0156981190352321,0.137209537568,6.06136924872669,1,91.1340743492221,-4.09760383574441,GSTA2,ENSG00000244067
DNAH12,0.184797504609901,0.396901856980028,1.78553928257152,1,91.1340743492221,-1.75997357407729,DNAH12,ENSG00000174844
CHST9,0.0610207462884819,0.25446516383854,3.59787012537509,1,91.1340743492221,-2.77843089833286,CHST9,ENSG00000154080
PLA2G2A,0.0229679167830101,0.165236811388562,5.35041156326025,1,91.1340743492221,3.06994326882901,PLA2G2A,ENSG00000188257
LCN2,0.0108263785735295,0.110473250750301,6.76867301365863,1,91.1340743492221,-4.20303136727117,LCN2,ENSG00000148346
GIMAP4,0.619652391308555,0.75789186803884,0.248048382966977,1,91.1340743492221,0.440506174670027,GIMAP4,ENSG00000133574
CORO1A,0.748514390889621,0.843491538077103,0.103407659824759,1,91.1340743492221,-0.330437545403908,CORO1A,ENSG00000102879
CIBAR2,0.221787213433809,0.434706415981594,1.51339927016667,1,91.1340743492221,-1.6489097851719,CIBAR2,ENSG00000153789
TUBA4B,0.0536827571526642,0.243128429133443,3.82087107313517,1,91.1340743492221,-3.51809989403574,TUBA4B,ENSG00000243910
WIF1,0.619283786578466,0.757626359895359,0.248571714157199,1,91.1340743492221,-0.70299896274513,WIF1,ENSG00000156076
CAPSL,0.116192874184141,0.326832762340685,2.51554036543165,1,91.1340743492221,-2.10940054781623,CAPSL,ENSG00000152611
ADIRF,0.0485482772836913,0.230523633825695,3.99741984442556,1,91.1340743492221,1.60673337666459,ADIRF,ENSG00000148671
TSPAN19,0.146752822527024,0.357062828532905,2.14203006292814,1,91.1340743492221,-2.07928168638322,TSPAN19,ENSG00000231738
CLEC12A,0.148250563233282,0.35876891200427,2.12605649360864,1,91.1340743492221,-1.79796213572733,CLEC12A,ENSG00000172322
CD2,0.537900606998982,0.704174702069792,0.382331128969058,1,91.1340743492221,-0.720976491116056,CD2,ENSG00000116824
DOCK2,0.406421048269105,0.595925290717163,0.695676942931561,1,91.1340743492221,-0.8456992459674,DOCK2,ENSG00000134516
PARVG,0.590258345095921,0.73837671390533,0.292002449009314,1,91.1340743492221,-0.526701161590532,PARVG,ENSG00000138964
HHIP,0.326855153505206,0.53060901543053,0.971745621251882,1,91.1340743492221,-1.77253242596618,HHIP,ENSG00000164161
C4BPA,0.17548300986443,0.388718309276027,1.86436264979073,1,91.1340743492221,-2.25662618392976,C4BPA,ENSG00000123838
SLC34A2,0.237935547025498,0.449966437004359,1.41125155503771,1,91.1340743492221,-1.38181390810301,SLC34A2,ENSG00000157765
EVI2B,0.26701940116816,0.478186606676504,1.2472223859068,1,91.1340743492221,-1.12929597426009,EVI2B,ENSG00000185862
PSMA1,0.898114518790791,0.940434051089833,0.0164868332846884,1,91.1340743492221,-0.0895961499566771,PSMA1,ENSG00000129084
IL1B,0.363275062704039,0.561649756808966,0.834884208665246,1,91.1340743492221,-1.18395458321513,IL1B,ENSG00000125538
SPAG17,0.386949571931273,0.581529263497555,0.755737516015608,1,91.1340743492221,-1.07181113320981,SPAG17,ENSG00000155761
LTB,0.555233730801364,0.716985706096802,0.35061088820152,1,91.1340743492221,0.590101850737601,LTB,ENSG00000227507
IRF8,0.604249732115806,0.747463795294169,0.270511938414063,1,91.1340743492221,0.45116424788324,IRF8,ENSG00000140968
CD69,0.94397577568393,0.968562312343711,0.0049657030892231,1,91.1340743492221,0.0722190930585087,CD69,ENSG00000110848
CST7,0.327341912363175,0.53088211541222,0.969781644061873,1,91.1340743492221,-1.29640122481813,CST7,ENSG00000077984
AQP1,0.0616474656754987,0.256120176143077,3.58018449438866,1,91.1340743492221,2.02352503978538,AQP1,ENSG00000240583
USP9Y,0.937552331561791,0.964163236900238,0.0061721707461028,1,91.1340743492221,-0.115754504859637,USP9Y,ENSG00000114374
APBB1IP,0.601603210619144,0.745665853519019,0.274496434016054,1,91.1340743492221,-0.480348331445257,APBB1IP,ENSG00000077420
HCST,0.117712433420207,0.328226943039309,2.49445900881319,1,91.1340743492221,-1.60272925376174,HCST,ENSG00000126264
C5orf49,0.131228566842662,0.343350515025281,2.31944012582172,1,91.1340743492221,-2.00817551834132,C5orf49,ENSG00000215217
MUC16,0.0100470977212556,0.105536740769491,6.91235872399879,1,91.1340743492221,-5.46156999239513,MUC16,ENSG00000181143
GLDN,0.164661474982086,0.376200440427208,1.96231825767895,1,91.1340743492221,-1.92919278038703,GLDN,ENSG00000186417
